nomor_perkara,judul,tahun,amar_putusan,url_detail,kategori_amar,jenis_Lainnya,jenis_PHPU,jenis_Pengujian UU,jenis_Sengketa Lembaga,y_dikabulkan
PUT-0841/2023,Perkara Nomor 841,2023,Tidak Diterima,https://jdih.mkri.id/detail/841,Tidak Diterima,False,True,False,False,0
PUT-0842/2023,Perkara Nomor 842,2021,Ditolak,https://jdih.mkri.id/detail/842,Ditolak,False,True,False,False,0
PUT-0843/2023,Perkara Nomor 843,2020,Tidak Diterima,https://jdih.mkri.id/detail/843,Tidak Diterima,False,False,True,False,0
PUT-0844/2023,Perkara Nomor 844,2023,Dikabulkan,https://jdih.mkri.id/detail/844,Dikabulkan,False,False,True,False,1
PUT-0845/2023,Perkara Nomor 845,2022,Tidak Diterima,https://jdih.mkri.id/detail/845,Tidak Diterima,False,False,True,False,0
PUT-0846/2023,Perkara Nomor 846,2019,Ditolak,https://jdih.mkri.id/detail/846,Ditolak,False,False,True,False,0
PUT-0847/2023,Perkara Nomor 847,2018,Dikabulkan,https://jdih.mkri.id/detail/847,Dikabulkan,False,False,True,False,1
PUT-0848/2023,Perkara Nomor 848,2020,Dikabulkan,https://jdih.mkri.id/detail/848,Dikabulkan,False,False,True,False,1
PUT-0849/2023,Perkara Nomor 849,2021,Tidak Diterima,https://jdih.mkri.id/detail/849,Tidak Diterima,False,True,False,False,0
PUT-0850/2023,Perkara Nomor 850,2021,Tidak Diterima,https://jdih.mkri.id/detail/850,Tidak Diterima,False,False,False,True,0
PUT-0851/2023,Perkara Nomor 851,2019,Ditolak,https://jdih.mkri.id/detail/851,Ditolak,False,True,False,False,0
PUT-0852/2023,Perkara Nomor 852,2020,Ditolak,https://jdih.mkri.id/detail/852,Ditolak,False,True,False,False,0
PUT-0853/2023,Perkara Nomor 853,2022,Ditolak,https://jdih.mkri.id/detail/853,Ditolak,False,True,False,False,0
PUT-0854/2023,Perkara Nomor 854,2023,Dikabulkan,https://jdih.mkri.id/detail/854,Dikabulkan,False,True,False,False,1
PUT-0855/2023,Perkara Nomor 855,2018,Tidak Diterima,https://jdih.mkri.id/detail/855,Tidak Diterima,False,True,False,False,0
PUT-0856/2023,Perkara Nomor 856,2019,Tidak Diterima,https://jdih.mkri.id/detail/856,Tidak Diterima,True,False,False,False,0
PUT-0857/2023,Perkara Nomor 857,2019,Dikabulkan,https://jdih.mkri.id/detail/857,Dikabulkan,False,False,True,False,1
PUT-0858/2023,Perkara Nomor 858,2018,Tidak Diterima,https://jdih.mkri.id/detail/858,Tidak Diterima,True,False,False,False,0
PUT-0859/2023,Perkara Nomor 859,2021,Ditolak,https://jdih.mkri.id/detail/859,Ditolak,False,False,True,False,0
PUT-0860/2023,Perkara Nomor 860,2018,Dikabulkan,https://jdih.mkri.id/detail/860,Dikabulkan,False,True,False,False,1
PUT-0861/2023,Perkara Nomor 861,2022,Ditolak,https://jdih.mkri.id/detail/861,Ditolak,False,False,True,False,0
PUT-0862/2023,Perkara Nomor 862,2018,Tidak Diterima,https://jdih.mkri.id/detail/862,Tidak Diterima,False,False,False,True,0
PUT-0863/2023,Perkara Nomor 863,2021,Tidak Diterima,https://jdih.mkri.id/detail/863,Tidak Diterima,False,True,False,False,0
PUT-0864/2023,Perkara Nomor 864,2022,Ditolak,https://jdih.mkri.id/detail/864,Ditolak,False,False,True,False,0
PUT-0865/2023,Perkara Nomor 865,2021,Dikabulkan,https://jdih.mkri.id/detail/865,Dikabulkan,False,True,False,False,1
PUT-0866/2023,Perkara Nomor 866,2019,Ditolak,https://jdih.mkri.id/detail/866,Ditolak,False,True,False,False,0
PUT-0867/2023,Perkara Nomor 867,2021,Ditolak,https://jdih.mkri.id/detail/867,Ditolak,False,False,True,False,0
PUT-0868/2023,Perkara Nomor 868,2022,Tidak Diterima,https://jdih.mkri.id/detail/868,Tidak Diterima,True,False,False,False,0
PUT-0869/2023,Perkara Nomor 869,2019,Tidak Diterima,https://jdih.mkri.id/detail/869,Tidak Diterima,False,False,True,False,0
PUT-0870/2023,Perkara Nomor 870,2018,Tidak Diterima,https://jdih.mkri.id/detail/870,Tidak Diterima,False,True,False,False,0
PUT-0871/2023,Perkara Nomor 871,2018,Ditolak,https://jdih.mkri.id/detail/871,Ditolak,False,False,True,False,0
PUT-0872/2023,Perkara Nomor 872,2019,Ditolak,https://jdih.mkri.id/detail/872,Ditolak,False,False,True,False,0
PUT-0873/2023,Perkara Nomor 873,2023,Ditolak,https://jdih.mkri.id/detail/873,Ditolak,True,False,False,False,0
PUT-0874/2023,Perkara Nomor 874,2020,Dikabulkan,https://jdih.mkri.id/detail/874,Dikabulkan,False,False,True,False,1
PUT-0875/2023,Perkara Nomor 875,2018,Ditolak,https://jdih.mkri.id/detail/875,Ditolak,False,True,False,False,0
PUT-0876/2023,Perkara Nomor 876,2022,Ditolak,https://jdih.mkri.id/detail/876,Ditolak,False,False,True,False,0
PUT-0877/2023,Perkara Nomor 877,2022,Tidak Diterima,https://jdih.mkri.id/detail/877,Tidak Diterima,False,False,True,False,0
PUT-0878/2023,Perkara Nomor 878,2020,Dikabulkan,https://jdih.mkri.id/detail/878,Dikabulkan,False,True,False,False,1
PUT-0879/2023,Perkara Nomor 879,2019,Dikabulkan,https://jdih.mkri.id/detail/879,Dikabulkan,False,True,False,False,1
PUT-0880/2023,Perkara Nomor 880,2019,Dikabulkan,https://jdih.mkri.id/detail/880,Dikabulkan,False,False,True,False,1
PUT-0881/2023,Perkara Nomor 881,2019,Tidak Diterima,https://jdih.mkri.id/detail/881,Tidak Diterima,False,False,True,False,0
PUT-0882/2023,Perkara Nomor 882,2018,Ditolak,https://jdih.mkri.id/detail/882,Ditolak,False,True,False,False,0
PUT-0883/2023,Perkara Nomor 883,2022,Ditolak,https://jdih.mkri.id/detail/883,Ditolak,False,False,True,False,0
PUT-0884/2023,Perkara Nomor 884,2021,Ditolak,https://jdih.mkri.id/detail/884,Ditolak,False,False,False,True,0
PUT-0885/2023,Perkara Nomor 885,2021,Tidak Diterima,https://jdih.mkri.id/detail/885,Tidak Diterima,False,False,True,False,0
PUT-0886/2023,Perkara Nomor 886,2021,Ditolak,https://jdih.mkri.id/detail/886,Ditolak,False,True,False,False,0
PUT-0887/2023,Perkara Nomor 887,2021,Ditolak,https://jdih.mkri.id/detail/887,Ditolak,False,True,False,False,0
PUT-0888/2023,Perkara Nomor 888,2023,Dikabulkan,https://jdih.mkri.id/detail/888,Dikabulkan,True,False,False,False,1
PUT-0889/2023,Perkara Nomor 889,2018,Dikabulkan,https://jdih.mkri.id/detail/889,Dikabulkan,False,False,True,False,1
PUT-0890/2023,Perkara Nomor 890,2019,Ditolak,https://jdih.mkri.id/detail/890,Ditolak,False,True,False,False,0
PUT-0891/2023,Perkara Nomor 891,2022,Tidak Diterima,https://jdih.mkri.id/detail/891,Tidak Diterima,False,False,True,False,0
PUT-0892/2023,Perkara Nomor 892,2021,Dikabulkan,https://jdih.mkri.id/detail/892,Dikabulkan,False,False,True,False,1
PUT-0893/2023,Perkara Nomor 893,2021,Dikabulkan,https://jdih.mkri.id/detail/893,Dikabulkan,False,True,False,False,1
PUT-0894/2023,Perkara Nomor 894,2021,Dikabulkan,https://jdih.mkri.id/detail/894,Dikabulkan,False,True,False,False,1
PUT-0895/2023,Perkara Nomor 895,2023,Tidak Diterima,https://jdih.mkri.id/detail/895,Tidak Diterima,False,False,False,True,0
PUT-0896/2023,Perkara Nomor 896,2020,Ditolak,https://jdih.mkri.id/detail/896,Ditolak,False,True,False,False,0
PUT-0897/2023,Perkara Nomor 897,2019,Dikabulkan,https://jdih.mkri.id/detail/897,Dikabulkan,False,False,True,False,1
PUT-0898/2023,Perkara Nomor 898,2021,Tidak Diterima,https://jdih.mkri.id/detail/898,Tidak Diterima,False,False,True,False,0
PUT-0899/2023,Perkara Nomor 899,2019,Tidak Diterima,https://jdih.mkri.id/detail/899,Tidak Diterima,False,True,False,False,0
PUT-0900/2023,Perkara Nomor 900,2020,Ditolak,https://jdih.mkri.id/detail/900,Ditolak,False,True,False,False,0
PUT-0901/2023,Perkara Nomor 901,2023,Ditolak,https://jdih.mkri.id/detail/901,Ditolak,True,False,False,False,0
PUT-0902/2023,Perkara Nomor 902,2022,Tidak Diterima,https://jdih.mkri.id/detail/902,Tidak Diterima,False,False,True,False,0
PUT-0903/2023,Perkara Nomor 903,2020,Tidak Diterima,https://jdih.mkri.id/detail/903,Tidak Diterima,False,True,False,False,0
PUT-0904/2023,Perkara Nomor 904,2018,Tidak Diterima,https://jdih.mkri.id/detail/904,Tidak Diterima,False,False,True,False,0
PUT-0905/2023,Perkara Nomor 905,2020,Tidak Diterima,https://jdih.mkri.id/detail/905,Tidak Diterima,False,True,False,False,0
PUT-0906/2023,Perkara Nomor 906,2022,Tidak Diterima,https://jdih.mkri.id/detail/906,Tidak Diterima,False,False,True,False,0
PUT-0907/2023,Perkara Nomor 907,2018,Ditolak,https://jdih.mkri.id/detail/907,Ditolak,False,False,True,False,0
PUT-0908/2023,Perkara Nomor 908,2021,Tidak Diterima,https://jdih.mkri.id/detail/908,Tidak Diterima,False,True,False,False,0
PUT-0909/2023,Perkara Nomor 909,2019,Dikabulkan,https://jdih.mkri.id/detail/909,Dikabulkan,False,False,True,False,1
PUT-0910/2023,Perkara Nomor 910,2022,Tidak Diterima,https://jdih.mkri.id/detail/910,Tidak Diterima,False,True,False,False,0
PUT-0911/2023,Perkara Nomor 911,2022,Dikabulkan,https://jdih.mkri.id/detail/911,Dikabulkan,False,True,False,False,1
PUT-0912/2023,Perkara Nomor 912,2023,Dikabulkan,https://jdih.mkri.id/detail/912,Dikabulkan,False,False,True,False,1
PUT-0913/2023,Perkara Nomor 913,2020,Ditolak,https://jdih.mkri.id/detail/913,Ditolak,True,False,False,False,0
PUT-0914/2023,Perkara Nomor 914,2023,Dikabulkan,https://jdih.mkri.id/detail/914,Dikabulkan,False,True,False,False,1
PUT-0915/2023,Perkara Nomor 915,2020,Ditolak,https://jdih.mkri.id/detail/915,Ditolak,False,False,True,False,0
PUT-0916/2023,Perkara Nomor 916,2022,Ditolak,https://jdih.mkri.id/detail/916,Ditolak,False,False,True,False,0
PUT-0917/2023,Perkara Nomor 917,2021,Ditolak,https://jdih.mkri.id/detail/917,Ditolak,False,False,True,False,0
PUT-0918/2023,Perkara Nomor 918,2019,Tidak Diterima,https://jdih.mkri.id/detail/918,Tidak Diterima,False,False,True,False,0
PUT-0919/2023,Perkara Nomor 919,2020,Ditolak,https://jdih.mkri.id/detail/919,Ditolak,False,False,True,False,0
PUT-0920/2023,Perkara Nomor 920,2023,Tidak Diterima,https://jdih.mkri.id/detail/920,Tidak Diterima,False,False,True,False,0
PUT-0921/2023,Perkara Nomor 921,2020,Dikabulkan,https://jdih.mkri.id/detail/921,Dikabulkan,False,True,False,False,1
PUT-0922/2023,Perkara Nomor 922,2021,Ditolak,https://jdih.mkri.id/detail/922,Ditolak,False,False,True,False,0
PUT-0923/2023,Perkara Nomor 923,2018,Tidak Diterima,https://jdih.mkri.id/detail/923,Tidak Diterima,False,False,True,False,0
PUT-0924/2023,Perkara Nomor 924,2018,Tidak Diterima,https://jdih.mkri.id/detail/924,Tidak Diterima,False,False,True,False,0
PUT-0925/2023,Perkara Nomor 925,2018,Dikabulkan,https://jdih.mkri.id/detail/925,Dikabulkan,False,False,True,False,1
PUT-0926/2023,Perkara Nomor 926,2022,Dikabulkan,https://jdih.mkri.id/detail/926,Dikabulkan,True,False,False,False,1
PUT-0927/2023,Perkara Nomor 927,2020,Ditolak,https://jdih.mkri.id/detail/927,Ditolak,False,True,False,False,0
PUT-0928/2023,Perkara Nomor 928,2019,Dikabulkan,https://jdih.mkri.id/detail/928,Dikabulkan,False,False,True,False,1
PUT-0929/2023,Perkara Nomor 929,2018,Ditolak,https://jdih.mkri.id/detail/929,Ditolak,True,False,False,False,0
PUT-0930/2023,Perkara Nomor 930,2023,Tidak Diterima,https://jdih.mkri.id/detail/930,Tidak Diterima,False,True,False,False,0
PUT-0931/2023,Perkara Nomor 931,2018,Ditolak,https://jdih.mkri.id/detail/931,Ditolak,False,True,False,False,0
PUT-0932/2023,Perkara Nomor 932,2021,Tidak Diterima,https://jdih.mkri.id/detail/932,Tidak Diterima,True,False,False,False,0
PUT-0933/2023,Perkara Nomor 933,2023,Tidak Diterima,https://jdih.mkri.id/detail/933,Tidak Diterima,False,False,True,False,0
PUT-0934/2023,Perkara Nomor 934,2021,Dikabulkan,https://jdih.mkri.id/detail/934,Dikabulkan,False,True,False,False,1
PUT-0935/2023,Perkara Nomor 935,2020,Ditolak,https://jdih.mkri.id/detail/935,Ditolak,False,False,True,False,0
PUT-0936/2023,Perkara Nomor 936,2021,Tidak Diterima,https://jdih.mkri.id/detail/936,Tidak Diterima,False,True,False,False,0
PUT-0937/2023,Perkara Nomor 937,2021,Tidak Diterima,https://jdih.mkri.id/detail/937,Tidak Diterima,False,True,False,False,0
PUT-0938/2023,Perkara Nomor 938,2019,Ditolak,https://jdih.mkri.id/detail/938,Ditolak,False,False,True,False,0
PUT-0939/2023,Perkara Nomor 939,2019,Ditolak,https://jdih.mkri.id/detail/939,Ditolak,False,False,False,True,0
PUT-0940/2023,Perkara Nomor 940,2021,Ditolak,https://jdih.mkri.id/detail/940,Ditolak,False,True,False,False,0
PUT-0941/2023,Perkara Nomor 941,2023,Tidak Diterima,https://jdih.mkri.id/detail/941,Tidak Diterima,False,False,True,False,0
PUT-0942/2023,Perkara Nomor 942,2021,Ditolak,https://jdih.mkri.id/detail/942,Ditolak,False,False,True,False,0
PUT-0943/2023,Perkara Nomor 943,2022,Ditolak,https://jdih.mkri.id/detail/943,Ditolak,False,True,False,False,0
PUT-0944/2023,Perkara Nomor 944,2022,Dikabulkan,https://jdih.mkri.id/detail/944,Dikabulkan,False,True,False,False,1
PUT-0945/2023,Perkara Nomor 945,2018,Dikabulkan,https://jdih.mkri.id/detail/945,Dikabulkan,False,False,True,False,1
PUT-0946/2023,Perkara Nomor 946,2021,Dikabulkan,https://jdih.mkri.id/detail/946,Dikabulkan,False,False,True,False,1
PUT-0947/2023,Perkara Nomor 947,2022,Tidak Diterima,https://jdih.mkri.id/detail/947,Tidak Diterima,False,False,True,False,0
PUT-0948/2023,Perkara Nomor 948,2021,Tidak Diterima,https://jdih.mkri.id/detail/948,Tidak Diterima,False,True,False,False,0
PUT-0949/2023,Perkara Nomor 949,2019,Dikabulkan,https://jdih.mkri.id/detail/949,Dikabulkan,False,False,True,False,1
PUT-0950/2023,Perkara Nomor 950,2022,Tidak Diterima,https://jdih.mkri.id/detail/950,Tidak Diterima,False,False,True,False,0
PUT-0951/2023,Perkara Nomor 951,2020,Ditolak,https://jdih.mkri.id/detail/951,Ditolak,False,False,True,False,0
PUT-0952/2023,Perkara Nomor 952,2023,Dikabulkan,https://jdih.mkri.id/detail/952,Dikabulkan,True,False,False,False,1
PUT-0953/2023,Perkara Nomor 953,2021,Ditolak,https://jdih.mkri.id/detail/953,Ditolak,False,True,False,False,0
PUT-0954/2023,Perkara Nomor 954,2021,Ditolak,https://jdih.mkri.id/detail/954,Ditolak,False,False,True,False,0
PUT-0955/2023,Perkara Nomor 955,2022,Ditolak,https://jdih.mkri.id/detail/955,Ditolak,False,False,True,False,0
PUT-0956/2023,Perkara Nomor 956,2019,Dikabulkan,https://jdih.mkri.id/detail/956,Dikabulkan,False,False,False,True,1
PUT-0957/2023,Perkara Nomor 957,2022,Tidak Diterima,https://jdih.mkri.id/detail/957,Tidak Diterima,False,True,False,False,0
PUT-0958/2023,Perkara Nomor 958,2021,Tidak Diterima,https://jdih.mkri.id/detail/958,Tidak Diterima,True,False,False,False,0
PUT-0959/2023,Perkara Nomor 959,2019,Dikabulkan,https://jdih.mkri.id/detail/959,Dikabulkan,False,False,True,False,1
PUT-0960/2023,Perkara Nomor 960,2019,Tidak Diterima,https://jdih.mkri.id/detail/960,Tidak Diterima,False,True,False,False,0
PUT-0961/2023,Perkara Nomor 961,2020,Ditolak,https://jdih.mkri.id/detail/961,Ditolak,False,False,True,False,0
PUT-0962/2023,Perkara Nomor 962,2022,Ditolak,https://jdih.mkri.id/detail/962,Ditolak,False,True,False,False,0
PUT-0963/2023,Perkara Nomor 963,2021,Ditolak,https://jdih.mkri.id/detail/963,Ditolak,False,False,True,False,0
PUT-0964/2023,Perkara Nomor 964,2020,Tidak Diterima,https://jdih.mkri.id/detail/964,Tidak Diterima,False,True,False,False,0
PUT-0965/2023,Perkara Nomor 965,2021,Dikabulkan,https://jdih.mkri.id/detail/965,Dikabulkan,False,True,False,False,1
PUT-0966/2023,Perkara Nomor 966,2019,Tidak Diterima,https://jdih.mkri.id/detail/966,Tidak Diterima,False,True,False,False,0
PUT-0967/2023,Perkara Nomor 967,2018,Dikabulkan,https://jdih.mkri.id/detail/967,Dikabulkan,True,False,False,False,1
PUT-0968/2023,Perkara Nomor 968,2022,Dikabulkan,https://jdih.mkri.id/detail/968,Dikabulkan,False,False,True,False,1
PUT-0969/2023,Perkara Nomor 969,2022,Ditolak,https://jdih.mkri.id/detail/969,Ditolak,False,True,False,False,0
PUT-0970/2023,Perkara Nomor 970,2021,Tidak Diterima,https://jdih.mkri.id/detail/970,Tidak Diterima,True,False,False,False,0
PUT-0971/2023,Perkara Nomor 971,2022,Dikabulkan,https://jdih.mkri.id/detail/971,Dikabulkan,False,False,True,False,1
PUT-0972/2023,Perkara Nomor 972,2023,Ditolak,https://jdih.mkri.id/detail/972,Ditolak,False,False,True,False,0
PUT-0973/2023,Perkara Nomor 973,2021,Dikabulkan,https://jdih.mkri.id/detail/973,Dikabulkan,False,False,True,False,1
PUT-0974/2023,Perkara Nomor 974,2023,Ditolak,https://jdih.mkri.id/detail/974,Ditolak,True,False,False,False,0
PUT-0975/2023,Perkara Nomor 975,2022,Ditolak,https://jdih.mkri.id/detail/975,Ditolak,False,True,False,False,0
PUT-0976/2023,Perkara Nomor 976,2021,Tidak Diterima,https://jdih.mkri.id/detail/976,Tidak Diterima,False,True,False,False,0
PUT-0977/2023,Perkara Nomor 977,2023,Dikabulkan,https://jdih.mkri.id/detail/977,Dikabulkan,False,False,True,False,1
PUT-0978/2023,Perkara Nomor 978,2020,Dikabulkan,https://jdih.mkri.id/detail/978,Dikabulkan,False,True,False,False,1
PUT-0979/2023,Perkara Nomor 979,2019,Tidak Diterima,https://jdih.mkri.id/detail/979,Tidak Diterima,False,False,True,False,0
PUT-0980/2023,Perkara Nomor 980,2021,Dikabulkan,https://jdih.mkri.id/detail/980,Dikabulkan,False,False,True,False,1
PUT-0981/2023,Perkara Nomor 981,2020,Dikabulkan,https://jdih.mkri.id/detail/981,Dikabulkan,False,False,True,False,1
PUT-0982/2023,Perkara Nomor 982,2021,Ditolak,https://jdih.mkri.id/detail/982,Ditolak,False,False,True,False,0
PUT-0983/2023,Perkara Nomor 983,2021,Ditolak,https://jdih.mkri.id/detail/983,Ditolak,False,False,True,False,0
PUT-0984/2023,Perkara Nomor 984,2023,Tidak Diterima,https://jdih.mkri.id/detail/984,Tidak Diterima,False,True,False,False,0
PUT-0985/2023,Perkara Nomor 985,2019,Tidak Diterima,https://jdih.mkri.id/detail/985,Tidak Diterima,False,False,True,False,0
PUT-0986/2023,Perkara Nomor 986,2018,Ditolak,https://jdih.mkri.id/detail/986,Ditolak,False,False,True,False,0
PUT-0987/2023,Perkara Nomor 987,2020,Dikabulkan,https://jdih.mkri.id/detail/987,Dikabulkan,False,False,True,False,1
PUT-0988/2023,Perkara Nomor 988,2019,Dikabulkan,https://jdih.mkri.id/detail/988,Dikabulkan,False,False,True,False,1
PUT-0989/2023,Perkara Nomor 989,2021,Tidak Diterima,https://jdih.mkri.id/detail/989,Tidak Diterima,False,False,True,False,0
PUT-0990/2023,Perkara Nomor 990,2023,Dikabulkan,https://jdih.mkri.id/detail/990,Dikabulkan,True,False,False,False,1
PUT-0991/2023,Perkara Nomor 991,2021,Ditolak,https://jdih.mkri.id/detail/991,Ditolak,False,True,False,False,0
PUT-0992/2023,Perkara Nomor 992,2022,Dikabulkan,https://jdih.mkri.id/detail/992,Dikabulkan,False,False,True,False,1
PUT-0993/2023,Perkara Nomor 993,2018,Tidak Diterima,https://jdih.mkri.id/detail/993,Tidak Diterima,True,False,False,False,0
PUT-0994/2023,Perkara Nomor 994,2022,Ditolak,https://jdih.mkri.id/detail/994,Ditolak,False,False,True,False,0
PUT-0995/2023,Perkara Nomor 995,2019,Tidak Diterima,https://jdih.mkri.id/detail/995,Tidak Diterima,False,True,False,False,0
PUT-0996/2023,Perkara Nomor 996,2020,Dikabulkan,https://jdih.mkri.id/detail/996,Dikabulkan,False,True,False,False,1
PUT-0997/2023,Perkara Nomor 997,2018,Ditolak,https://jdih.mkri.id/detail/997,Ditolak,False,False,True,False,0
PUT-0998/2023,Perkara Nomor 998,2022,Ditolak,https://jdih.mkri.id/detail/998,Ditolak,False,True,False,False,0
PUT-0999/2023,Perkara Nomor 999,2019,Dikabulkan,https://jdih.mkri.id/detail/999,Dikabulkan,False,True,False,False,1
PUT-1000/2023,Perkara Nomor 1000,2022,Dikabulkan,https://jdih.mkri.id/detail/1000,Dikabulkan,True,False,False,False,1
